"大分類カテゴリーコード","大分類カテゴリー","中分類カテゴリーコード","中分類カテゴリー","小分類カテゴリーコード","小分類カテゴリー"
"100000015","ベビー・マタニティ","200000115","マタニティ服","300000384","腹巻・産後ケア用品"
"100000015","ベビー・マタニティ","200000115","マタニティ服","300000385","マタニティ下着・肌着"
"100000015","ベビー・マタニティ","200000115","マタニティ服","300000386","その他"
"100000015","ベビー・マタニティ","200000116","産前・産後小物","300000387","妊娠線予防クリーム"
"100000015","ベビー・マタニティ","200000117","ベビー服","300000400","ベビー下着・パジャマ"
"100000015","ベビー・マタニティ","200000117","ベビー服","300000402","その他 ベビー服"
"100000015","ベビー・マタニティ","200000118","授乳・食事","300000403","おしゃぶり・哺乳瓶"
"100000015","ベビー・マタニティ","200000118","授乳・食事","300000404","ベビー食器洗浄・消毒"
"100000015","ベビー・マタニティ","200000118","授乳・食事","300000405","ベビー食器"
"100000015","ベビー・マタニティ","200000118","授乳・食事","300000406","粉ミルク・離乳食"
"100000015","ベビー・マタニティ","200000118","授乳・食事","300000407","授乳用品・その他"
"100000015","ベビー・マタニティ","200000119","寝具・家具","300000408","ベビーベット・布団"
"100000015","ベビー・マタニティ","200000119","寝具・家具","300000409","ベビーいす・その他"
"100000015","ベビー・マタニティ","200000120","おでかけ用品","300000410","歩行器"
"100000015","ベビー・マタニティ","200000120","おでかけ用品","300000411","ベビーカー"
"100000016","キッズファッション","200000123","女の子ファッション","300000424","ワンピース・ドレス"
"100000016","キッズファッション","200000124","男の子ファッション","300000425","Tシャツ・カットソー・シャツ"
"100000016","キッズファッション","200000124","男の子ファッション","300000426","ニット・カーディガン・ベスト"
"100000016","キッズファッション","200000124","男の子ファッション","300000427","ジャンパー・コート・ジャケット"
"100000016","キッズファッション","200000124","男の子ファッション","300000428","パンツ・ズボン"
"100000016","キッズファッション","200000124","男の子ファッション","300000429","半ズボン"
"100000016","キッズファッション","200000125","男女兼用・その他の子供服","300000430","着物・浴衣"
"100000016","キッズファッション","200000125","男女兼用・その他の子供服","300000431","上下セット"
"100000016","キッズファッション","200000125","男女兼用・その他の子供服","300000432","キャラクター服"
"100000016","キッズファッション","200000125","男女兼用・その他の子供服","300000433","水着"
"100000016","キッズファッション","200000126","バッグ・シューズ","300000434","通園バッグ"
"100000016","キッズファッション","200000126","バッグ・シューズ","300000435","ランドセル"
"100000016","キッズファッション","200000126","バッグ・シューズ","300000436","キッズカジュアル靴"
"100000016","キッズファッション","200000126","バッグ・シューズ","300000437","キッズ運動靴"
"100000016","キッズファッション","200000126","バッグ・シューズ","300000438","キッズサンダル・ミュール"
"100000016","キッズファッション","200000126","バッグ・シューズ","300000439","キッズ長靴・レインシューズ"
"100000016","キッズファッション","200000126","バッグ・シューズ","300000440","上履き"
"100000016","キッズファッション","200000127","帽子・靴下","300000441","キッズ帽子"
"100000016","キッズファッション","200000127","帽子・靴下","300000442","キッズ靴下･タイツ"
"100000016","キッズファッション","200000127","帽子・靴下","300000444","キッズ手袋･マフラー・防寒具"
"100000016","キッズファッション","200000128","下着・肌着・パジャマ","300000446","キッズ用下着・肌着"
"100000016","キッズファッション","200000128","下着・肌着・パジャマ","300000447","キッズパジャマ・その他"
"100000030","DVD・Blu-ray","200000408","洋画","300000673","コメディー"
"100000030","DVD・Blu-ray","200000400","アニメ","300000674","国内アニメ"
"100000030","DVD・Blu-ray","200000406","邦画","300000675","ドラマ"
"100000030","DVD・Blu-ray","200000408","洋画","300000676","ドラマ"
"100000030","DVD・Blu-ray","200000404","スポーツ","300000677","野球"
"100000030","DVD・Blu-ray","200000408","洋画","300000678","ドキュメンタリー"
"100000030","DVD・Blu-ray","200000411","アダルト","300000679","アダルト"
"100000030","DVD・Blu-ray","200000402","趣味・教養・文化","300000680","教育・教養"
"100000030","DVD・Blu-ray","200000408","洋画","300000681","その他"
"100000025","CD","200000386","クラシック","300000682","歌曲・オペラ・バレェ"
"100000025","CD","200000387","ジャズ ・フュージョン","300000683","ジャズ"
"100000025","CD","200000393","ロック・ポップス","300000684","ロック"
"100000025","CD","200000397","J-POP","300000685","J-POP"
"100000025","CD","200000383","アジア音楽","300000687","アジア音楽"
"100000025","CD","200000382","BGM・サウンドトラック","300000688","BGM"
"100000025","CD","200000390","ファミリー","300000689","アニメ"
"100000025","CD","200000390","ファミリー","300000690","童謡・童話"
"100000025","CD","200000386","クラシック","300000691","古典・バロック・宗教音楽"
"100000025","CD","200000394","歌謡曲・演歌","300000692","その他"
"100000026","ホビー・コスプレ","200000213","趣味・コレクション","300000697","パズル・カード"
"100000026","ホビー・コスプレ","200000213","趣味・コレクション","300000698","フィギュア"
"100000026","ホビー・コスプレ","200000213","趣味・コレクション","300000699","その他"
"100000026","ホビー・コスプレ","200000214","パーティー","300000700","コスチューム・変装"
"100000026","ホビー・コスプレ","200000214","パーティー","300000701","パーティー・イベント用品"
"100000026","ホビー・コスプレ","200000214","パーティー","300000702","その他"
"100000026","ホビー・コスプレ","200000215","祭事・骨董品・美術","300000703","美術・骨董品"
"100000027","Qoo10","200000216","Qoo10","300000704","Qoo10"
"100000027","Qoo10","200000217","Qキャッシュ","300000705","Qキャッシュ"
"100000001","レディース服","200000012","アウター・ジャケット・コート","300000706","Ａライン・ピーコート"
"100000002","メンズファッション","200000218","スーツ・ワイシャツ・フォーマル","300000707","スーツセット"
"100000018","生活用品・雑貨","200000135","生活雑貨","300000709","旅行用品"
"100000050","香水･ブランドコスメ","200000514","ロクシタン","300000711","ロクシタン"
"100000050","香水･ブランドコスメ","200000061","その他ブランドコスメ","300000712","その他ブランドコスメ"
"100000006","コスメティック","200000054","スキンケア","300000713","サンプル"
"100000049","下着・ソックス","200000502","ブラ＆ショーツ上下セット","300000714","ブラ＆ショーツ上下セット"
"100000049","下着・ソックス","200000505","パジャマ・ルームウェア","300000715","インナーウェア・肌着"
"100000049","下着・ソックス","200000508","その他インナー","300000716","その他インナー"
"100000002","メンズファッション","200000025","インナー・靴下","300000717","トランクス・ブリーフ"
"100000012","テレビ・カメラ・オーディオ","200000099","カメラ","300000718","デジタル一眼レフカメラ"
"100000012","テレビ・カメラ・オーディオ","200000223","カメラレンズ","300000731","Nikon"
"100000012","テレビ・カメラ・オーディオ","200000223","カメラレンズ","300000732","Canon"
"100000012","テレビ・カメラ・オーディオ","200000223","カメラレンズ","300000733","カメラレンズケア"
"100000012","テレビ・カメラ・オーディオ","200000223","カメラレンズ","300000734","その他レンズ"
"100000007","ヘア・ボディ・ネイル","200000065","ボディ・シェービング","300000735","ボディケア"
"100000012","テレビ・カメラ・オーディオ","200000224","メモリーカード","300000736","SDメモリーカード"
"100000012","テレビ・カメラ・オーディオ","200000224","メモリーカード","300000737","CF/XDカード"
"100000012","テレビ・カメラ・オーディオ","200000224","メモリーカード","300000738","その他メモリーカード"
"100000013","スマホケース・保護フィルム","200000490","iPhone","300000739","iPhone6・6s"
"100000053","タブレット・ ノートPC","200000536","タブレットアクセサリー","300000740","iPad ケース"
"100000013","スマホケース・保護フィルム","200000591","保護フィルム","300000741","その他Android保護フィルム"
"100000052","スマホ本体・アクセサリー","200000477","スマホ用音楽グッズ","300000742","イヤホン"
"100000042","シューズ","200000034","スニーカー・スリッポン","300000757","その他スニーカー"
"100000042","シューズ","200000226","ローファー・フラット","300000758","フラット"
"100000042","シューズ","200000227","シューズアクセサリー","300000759","インソール効果・身長アップ"
"100000042","シューズ","200000227","シューズアクセサリー","300000760","靴ケア用品"
"100000028","Qoo10 Event / Lucky Chance","200000228","Qoo10 Event","300000762","Qoo10 Event"
"100000043","ファッション雑貨","200000050","ストール・マフラー","300000763","マフラー"
"100000043","ファッション雑貨","200000050","ストール・マフラー","300000764","ストール"
"100000003","バッグ・財布","200000046","財布・ポーチ","300000765","キーケース"
"100000004","腕時計・ジュエリー","200000037","ネックレス","300000770","シルバー"
"100000004","腕時計・ジュエリー","200000037","ネックレス","300000771","ゴールド"
"100000004","腕時計・ジュエリー","200000037","ネックレス","300000772","天然石"
"100000004","腕時計・ジュエリー","200000037","ネックレス","300000773","その他ネックレス"
"100000004","腕時計・ジュエリー","200000039","指輪・リング","300000774","シルバー"
"100000004","腕時計・ジュエリー","200000039","指輪・リング","300000775","ゴールド"
"100000004","腕時計・ジュエリー","200000039","指輪・リング","300000776","天然石"
"100000004","腕時計・ジュエリー","200000039","指輪・リング","300000777","その他リング"
"100000004","腕時計・ジュエリー","200000036","ピアス・イヤリング","300000778","シルバー"
"100000004","腕時計・ジュエリー","200000036","ピアス・イヤリング","300000779","ゴールド"
"100000004","腕時計・ジュエリー","200000036","ピアス・イヤリング","300000780","天然石"
"100000026","ホビー・コスプレ","200000213","趣味・コレクション","300000786","おもちゃ"
"100000026","ホビー・コスプレ","200000213","趣味・コレクション","300000787","ラジコン"
"100000026","ホビー・コスプレ","200000213","趣味・コレクション","300000788","キャラクターグッズ"
"100000026","ホビー・コスプレ","200000214","パーティー","300000789","ハロウィン/クリスマス用品"
"100000004","腕時計・ジュエリー","200000038","ブレスレット・アンクレット","300000793","シルバー"
"100000004","腕時計・ジュエリー","200000038","ブレスレット・アンクレット","300000794","ゴールド"
"100000004","腕時計・ジュエリー","200000038","ブレスレット・アンクレット","300000795","天然石"
"100000001","レディース服","200000004","Tシャツ・カットソー","300002257","その他Tシャツ"
"100000001","レディース服","200000012","アウター・ジャケット・コート","300002258","デニム"
"100000001","レディース服","200000012","アウター・ジャケット・コート","300002259","ポンチョ"
"100000002","メンズファッション","200000021","アウター","300002282","ポンチョ"
"100000002","メンズファッション","200000021","アウター","300002283","ベスト"
"100000002","メンズファッション","200000021","アウター","300002284","ダウンジャケット"
"100000002","メンズファッション","200000021","アウター","300002285","革・ライダース"
"100000002","メンズファッション","200000021","アウター","300002286","モッズ・ミリタリー"
"100000002","メンズファッション","200000021","アウター","300002287","ロングコート"
"100000002","メンズファッション","200000023","パンツ・ジーンズ","300002288","ハーフパンツ"
"100000002","メンズファッション","200000218","スーツ・ワイシャツ・フォーマル","300002307","ネクタイ"
"100000002","メンズファッション","200000218","スーツ・ワイシャツ・フォーマル","300002308","ベルト"
"100000002","メンズファッション","200000218","スーツ・ワイシャツ・フォーマル","300002309","その他"
"100000002","メンズファッション","200000374","トレーニング・アウトドア","300002310","ジャージセット"
"100000002","メンズファッション","200000374","トレーニング・アウトドア","300002311","インナー"
"100000042","シューズ","200000034","スニーカー・スリッポン","300002312","インヒールスニーカー"
"100000042","シューズ","200000035","サンダル","300002313","グラディエーター・フォークロア"
"100000042","シューズ","200000035","サンダル","300002314","コンフォート・サボ"
"100000042","シューズ","200000225","ブーツ・ブーティー","300002315","ウエスタン・フリンジ"
"100000042","シューズ","200000225","ブーツ・ブーティー","300002316","ワーク・エンジニア"
"100000042","シューズ","200000225","ブーツ・ブーティー","300002317","レースアップ"
"100000042","シューズ","200000225","ブーツ・ブーティー","300002318","その他ブーツ"
"100000044","メンズバッグ・シューズ・小物","200000032","メンズシューズ","300002333","ビジネス"
"100000044","メンズバッグ・シューズ・小物","200000032","メンズシューズ","300002334","ローファー"
"100000004","腕時計・ジュエリー","200000036","ピアス・イヤリング","300002336","ピンク・シルバーゴールド"
"100000004","腕時計・ジュエリー","200000036","ピアス・イヤリング","300002337","ダイヤモンド"
"100000004","腕時計・ジュエリー","200000042","ファッション腕時計","300002359","キャラクター"
"100000004","腕時計・ジュエリー","200000042","ファッション腕時計","300002360","スポーツ・アウトドア"
"100000004","腕時計・ジュエリー","200000042","ファッション腕時計","300002361","ケア・修理用品"
"100000004","腕時計・ジュエリー","200000043","ブランド腕時計","300002362","DIESEL"
"100000004","腕時計・ジュエリー","200000043","ブランド腕時計","300002363","SEIKO"
"100000004","腕時計・ジュエリー","200000043","ブランド腕時計","300002364","NIXON"
"100000004","腕時計・ジュエリー","200000043","ブランド腕時計","300002365","CITIZEN"
"100000004","腕時計・ジュエリー","200000043","ブランド腕時計","300002366","G-SHOCK"
"100000004","腕時計・ジュエリー","200000043","ブランド腕時計","300002367","その他ブランド腕時計"
"100000044","メンズバッグ・シューズ・小物","200000044","メンズジュエリー","300002368","ペンダント・チョーカー"
"100000044","メンズバッグ・シューズ・小物","200000044","メンズジュエリー","300002369","チェーン"
"100000044","メンズバッグ・シューズ・小物","200000044","メンズジュエリー","300002370","カフス・タイピン"
"100000003","バッグ・財布","200000045","キャリーバッグ","300002371","バッグインバッグ"
"100000003","バッグ・財布","200000045","キャリーバッグ","300002372","その他旅行バッグ"
"100000003","バッグ・財布","200000046","財布・ポーチ","300002375","名刺入れ・カードケース"
"100000043","ファッション雑貨","200000053","眼鏡・サングラス","300002384","眼鏡ケース"
"100000003","バッグ・財布","200000046","財布・ポーチ","300002385","キーホルダー"
"100000043","ファッション雑貨","200000483","手袋","300002388","アームウォーマー"
"100000043","ファッション雑貨","200000483","手袋","300002389","革手袋"
"100000043","ファッション雑貨","200000376","傘・日傘","300002390","傘・日傘・折りたたみ傘"
"100000043","ファッション雑貨","200000050","ストール・マフラー","300002391","ハンカチ"
"100000043","ファッション雑貨","200000376","傘・日傘","300002393","その他傘"
"100000025","CD","200000394","歌謡曲・演歌","300002394","歌謡曲"
"100000025","CD","200000385","カラオケ","300002398","カラオケ"
"100000025","CD","200000396","純邦楽・落語・民謡","300002399","民謡"
"100000025","CD","200000396","純邦楽・落語・民謡","300002400","純邦楽"
"100000025","CD","200000396","純邦楽・落語・民謡","300002401","その他"
"100000025","CD","200000390","ファミリー","300002402","ＴＶ幼児番組"
"100000025","CD","200000395","学芸・教養","300002403","教材・実用"
"100000025","CD","200000395","学芸・教養","300002404","一般教養"
"100000025","CD","200000384","ヒーリング","300002405","ヒーリング"
"100000025","CD","200000384","ヒーリング","300002406","その他"
"100000025","CD","200000388","ソウル・R&B","300002409","ソウル"
"100000025","CD","200000388","ソウル・R&B","300002410","R&B"
"100000025","CD","200000387","ジャズ ・フュージョン","300002411","ジャズ・ヴォーカル"
"100000025","CD","200000386","クラシック","300002413","交響曲"
"100000025","CD","200000386","クラシック","300002414","管弦楽"
"100000025","CD","200000386","クラシック","300002415","協奏曲"
"100000025","CD","200000386","クラシック","300002416","器楽曲"
"100000025","CD","200000386","クラシック","300002417","室内楽"
"100000025","CD","200000386","クラシック","300002419","その他"
"100000030","DVD・Blu-ray","200000401","カラオケ","300002423","カラオケ"
"100000030","DVD・Blu-ray","200000403","ミュージック","300002428","クラシック"
"100000030","DVD・Blu-ray","200000408","洋画","300002429","SF・ファンタジー"
"100000030","DVD・Blu-ray","200000408","洋画","300002430","ミステリー・サスペンス"
"100000030","DVD・Blu-ray","200000408","洋画","300002431","ミュージカル"
"100000030","DVD・Blu-ray","200000404","スポーツ","300002432","ドキュメンタリー"
"100000030","DVD・Blu-ray","200000404","スポーツ","300002433","ハウツー"
"100000030","DVD・Blu-ray","200000404","スポーツ","300002434","その他"
"100000030","DVD・Blu-ray","200000402","趣味・教養・文化","300002435","実用・ハウツー"
"100000030","DVD・Blu-ray","200000402","趣味・教養・文化","300002436","その他"
"100000030","DVD・Blu-ray","200000410","アイドル","300002438","グラビアアイドル"
"100000030","DVD・Blu-ray","200000410","アイドル","300002439","その他"
"100000016","キッズファッション","200000125","男女兼用・その他の子供服","300002440","トップス"
"100000016","キッズファッション","200000125","男女兼用・その他の子供服","300002441","ボトム"
"100000016","キッズファッション","200000125","男女兼用・その他の子供服","300002442","アウター"
"100000027","Qoo10","200000216","Qoo10","300002443","Donation"
"100000022","お酒・ビール・ワイン","200000412","チューハイ・カクテル","300002444","チューハイ"
"100000022","お酒・ビール・ワイン","200000412","チューハイ・カクテル","300002445","カクテル"
"100000022","お酒・ビール・ワイン","200000412","チューハイ・カクテル","300002446","ハイボール"
"100000022","お酒・ビール・ワイン","200000412","チューハイ・カクテル","300002447","サワー"
"100000010","パソコン・ゲーム","200000369","インクカートリッジ・トナー","300002453","純正インク"
"100000010","パソコン・ゲーム","200000369","インクカートリッジ・トナー","300002454","互換インク"
"100000010","パソコン・ゲーム","200000369","インクカートリッジ・トナー","300002456","詰め替えインク"
"100000018","生活用品・雑貨","200000416","生活クーポン","300002457","生活クーポン"
"100000001","レディース服","200000538","オールインワン・セットアップ","300003063","セットアップ"
"100000001","レディース服","200000539","シャツ","300003064","ノースリーブシャツ"
"100000001","レディース服","200000539","シャツ","300003065","その他シャツ"
"100000001","レディース服","200000003","ブラウス","300003066","チュニックブラウス"
"100000001","レディース服","200000003","ブラウス","300003067","オフショルダーブラウス"
"100000001","レディース服","200000003","ブラウス","300003068","フリルブラウス"
"100000001","レディース服","200000003","ブラウス","300003069","ノースリーブブラウス"
"100000001","レディース服","200000541","カーディガン","300003070","Vネックカーディガン"
"100000001","レディース服","200000541","カーディガン","300003071","ロングカーディガン"
"100000001","レディース服","200000541","カーディガン","300003072","ボタンカーディガン"
"100000001","レディース服","200000541","カーディガン","300003073","ニットカーディガン"
"100000001","レディース服","200000011","スカート","300003074","デニムスカート"
"100000013","スマホケース・保護フィルム","200000490","iPhone","300003048","iPhone4・5"
"100000042","シューズ","200000034","スニーカー・スリッポン","300003049","スリッポン"
"100000042","シューズ","200000035","サンダル","300003050","ストラップ"
"100000042","シューズ","200000035","サンダル","300003051","厚底"
"100000042","シューズ","200000035","サンダル","300003052","トング"
"100000011","キッチン・生活家電","200000097","理美容家電","300003054","ヘアアイロン‐カール用"
"100000011","キッチン・生活家電","200000097","理美容家電","300003055","ヘアアイロン‐両用"
"100000011","キッチン・生活家電","200000097","理美容家電","300003056","ドライヤー"
"100000011","キッチン・生活家電","200000098","健康家電","300003057","体温計"
"100000011","キッチン・生活家電","200000098","健康家電","300003058","血圧計"
"100000011","キッチン・生活家電","200000096","季節家電","300003059","電気毛布"
"100000011","キッチン・生活家電","200000096","季節家電","300003060","あんか"
"100000001","レディース服","200000538","オールインワン・セットアップ","300003061","ジャンプスーツ"
"100000001","レディース服","200000538","オールインワン・セットアップ","300003062","コンビネゾン"
"100000043","ファッション雑貨","200000053","眼鏡・サングラス","300003090","老眼鏡"
"100000043","ファッション雑貨","200000371","帽子","300003091","ベレー帽"
"100000043","ファッション雑貨","200000483","手袋","300003092","ニット手袋"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300003093","レーザープリンタ"
"100000010","パソコン・ゲーム","200000084","プリンター・スキャナー","300003094","3Dプリンター"
"100000010","パソコン・ゲーム","200000087","キーボード・マウス","300003095","無線キーボード"
"100000010","パソコン・ゲーム","200000087","キーボード・マウス","300003096","テンキー"
"100000010","パソコン・ゲーム","200000087","キーボード・マウス","300003097","無線マウス"
"100000010","パソコン・ゲーム","200000087","キーボード・マウス","300003098","キーボード・マウスセット"
"100000010","パソコン・ゲーム","200000087","キーボード・マウス","300003099","キーボード・マウスアクセサリー"
"100000010","パソコン・ゲーム","200000089","記録メディア","300003100","カードリーダー"
"100000010","パソコン・ゲーム","200000482","ゲーム機・ソフト・アクセサリ","300003292","Nintendo Switch"
"100000022","お酒・ビール・ワイン","200000174","ビール","300003293","地ビール"
"100000022","お酒・ビール・ワイン","200000176","ワイン","300003294","セット"
"100000022","お酒・ビール・ワイン","200000181","韓国酒・マッコリ","300003295","マッコリ"
"100000022","お酒・ビール・ワイン","200000175","焼酎","300003296","セット"
"100000022","お酒・ビール・ワイン","200000178","梅酒","300003297","梅酒"
"100000022","お酒・ビール・ワイン","200000177","中国酒・アジア系","300003298","アジア酒"
"100000051","ドラッグストアー","200000565","風邪薬","300003299","熱の風邪"
"100000051","ドラッグストアー","200000565","風邪薬","300003300","鼻水の風邪"
"100000051","ドラッグストアー","200000565","風邪薬","300003301","のど・せきの風邪"
"100000051","ドラッグストアー","200000566","鼻水・鼻炎","300003302","アレルギー性鼻炎薬"
"100000051","ドラッグストアー","200000566","鼻水・鼻炎","300003303","鼻づまり緩和塗布剤"
"100000051","ドラッグストアー","200000567","痛み止め","300003304","解熱剤"
"100000051","ドラッグストアー","200000567","痛み止め","300003305","頭痛薬"
"100000051","ドラッグストアー","200000567","痛み止め","300003306","生理痛"
"100000051","ドラッグストアー","200000567","痛み止め","300003307","生理痛"
"100000051","ドラッグストアー","200000567","痛み止め","300003308","肩こり用"
"100000051","ドラッグストアー","200000568","目薬","300003309","疲れ目"
"100000051","ドラッグストアー","200000568","目薬","300003310","充血"
"100000051","ドラッグストアー","200000568","目薬","300003311","コンタクト用"
"100000010","パソコン・ゲーム","200000083","デスクトップPC","300003254","スティックPC"
"100000013","スマホケース・保護フィルム","200000490","iPhone","300003255","iPhone7・8"
"100000013","スマホケース・保護フィルム","200000490","iPhone","300003256","iPhone7・8 Plus"
"100000017","家具・インテリア","200000600","本棚・ラック","300003258","シューズラック"
"100000017","家具・インテリア","200000602","ミラー・ドレッサー","300003259","ドレッサー"
"100000017","家具・インテリア","200000493","インテリア・装飾","300003260","ジュエリーボックス"
"100000017","家具・インテリア","200000604","カーペット・マット","300003261","トイレマット"
"100000017","家具・インテリア","200000604","カーペット・マット","300003262","ラグマット･ラグ"
"100000017","家具・インテリア","200000493","インテリア・装飾","300003263","壁紙"
"100000018","生活用品・雑貨","200000135","生活雑貨","300003264","エプロン"
"100000018","生活用品・雑貨","200000135","生活雑貨","300003265","湯たんぽ･カイロ"
"100000018","生活用品・雑貨","200000135","生活雑貨","300003266","アロマオイル"
"100000018","生活用品・雑貨","200000136","生活用品","300003267","トイレットペーパー"
"100000018","生活用品・雑貨","200000136","生活用品","300003268","ウェットティシュ"
"100000018","生活用品・雑貨","200000136","生活用品","300003269","洗濯洗剤"
"100000018","生活用品・雑貨","200000137","バス用品","300003270","バスマット"
"100000018","生活用品・雑貨","200000137","バス用品","300003271","バスタオル"
"100000046","キッチン用品","200000494","調理用品","300003272","包丁･ナイフ"
"100000046","キッチン用品","200000494","調理用品","300003273","まな板"
"100000046","キッチン用品","200000495","食器・カップ","300003274","弁当箱･ランチボックス"
"100000046","キッチン用品","200000496","キッチン雑貨","300003275","キッチンマット"
"100000046","キッチン用品","200000497","キッチン収納・保存容器","300003276","水切りカゴ"
"100000040","ペット用品","200000475","犬用品","300003277","ペットシーツ"
"100000040","ペット用品","200000148","猫用品","300003278","キャットタワー"
"100000040","ペット用品","200000148","猫用品","300003279","猫砂・トイレ"
"100000040","ペット用品","200000475","犬用品","300003280","犬ハーネス・犬首輪"
"100000019","オフィス・文具","200000146","オフィス・文具","300003281","筆箱･ペンケース"
"100000047","工具・ガーデン・産業用品","200000498","産業用品","300003282","作業服"
"100000047","工具・ガーデン・産業用品","200000498","産業用品","300003283","安全靴･作業靴"
"100000009","車・バイク用品","200000077","バイク用品","300003284","バイクヘルメット"
"100000009","車・バイク用品","200000082","カー用品","300003285","ハンドルカバー"
"100000017","家具・インテリア","200000604","カーペット・マット","300003286","玄関マット"
"100000011","キッチン・生活家電","200000094","キッチン家電","300003287","ヨーグルトメーカー"
"100000011","キッチン・生活家電","200000584","掃除機","300003288","スチームクリーナー"
"100000011","キッチン・生活家電","200000584","掃除機","300003289","高圧洗浄機"
"100000019","オフィス・文具","200000146","オフィス・文具","300003290","万年筆"
"100000011","キッチン・生活家電","200000094","キッチン家電","300003291","フライヤー"
"100000051","ドラッグストアー","200000572","肌・皮膚の薬","300003328","傷薬・傷口用消毒剤"
"100000051","ドラッグストアー","200000573","のど・口中薬","300003329","のど飴・トローチ"
"100000051","ドラッグストアー","200000573","のど・口中薬","300003330","うがい薬"
"100000051","ドラッグストアー","200000573","のど・口中薬","300003331","のどスプレー"
"100000051","ドラッグストアー","200000573","のど・口中薬","300003332","口中薬"
"100000051","ドラッグストアー","200000573","のど・口中薬","300003333","せき止め"
"100000051","ドラッグストアー","200000574","便秘薬・下痢止め","300003334","便秘内服薬"
"100000051","ドラッグストアー","200000574","便秘薬・下痢止め","300003335","坐薬・浣腸"
"100000051","ドラッグストアー","200000574","便秘薬・下痢止め","300003336","下痢止め"
"100000051","ドラッグストアー","200000575","水虫改善薬","300003337","液剤"
"100000051","ドラッグストアー","200000575","水虫改善薬","300003338","クリーム・軟膏"
"100000051","ドラッグストアー","200000575","水虫改善薬","300003339","スプレー"
"100000051","ドラッグストアー","200000576","ドリンク剤・ビタミン剤・活力剤","300003340","ビタミン剤"
"100000051","ドラッグストアー","200000576","ドリンク剤・ビタミン剤・活力剤","300003341","カルシウム剤"
"100000051","ドラッグストアー","200000576","ドリンク剤・ビタミン剤・活力剤","300003342","滋養強壮剤"
"100000051","ドラッグストアー","200000576","ドリンク剤・ビタミン剤・活力剤","300003343","薬用酒"
"100000051","ドラッグストアー","200000577","検査薬","300003344","妊娠検査薬"
"100000051","ドラッグストアー","200000568","目薬","300003312","ドライアイ用"
"100000051","ドラッグストアー","200000569","胃腸薬","300003313","食べすぎ"
"100000051","ドラッグストアー","200000569","胃腸薬","300003314","食欲不振"
"100000051","ドラッグストアー","200000569","胃腸薬","300003315","整腸剤"
"100000051","ドラッグストアー","200000570","肩こり・腰痛・筋肉痛緩和","300003316","内服薬"
"100000051","ドラッグストアー","200000570","肩こり・腰痛・筋肉痛緩和","300003317","外用薬"
"100000051","ドラッグストアー","200000571","漢方薬・生薬","300003318","葛根湯(かぜ・肩こり)"
"100000051","ドラッグストアー","200000571","漢方薬・生薬","300003319","麻黄湯(かぜ・発熱)"
"100000051","ドラッグストアー","200000571","漢方薬・生薬","300003320","小青竜湯（鼻炎・花粉症）"
"100000051","ドラッグストアー","200000571","漢方薬・生薬","300003321","防風通聖散（肥満・むくみ）"
"100000051","ドラッグストアー","200000571","漢方薬・生薬","300003322","五苓散(下痢・二日酔い)"
"100000051","ドラッグストアー","200000572","肌・皮膚の薬","300003323","しっしん・かゆみ"
"100000051","ドラッグストアー","200000572","肌・皮膚の薬","300003324","ニキビ治療薬"
"100000051","ドラッグストアー","200000572","肌・皮膚の薬","300003325","虫刺され"
"100000051","ドラッグストアー","200000572","肌・皮膚の薬","300003326","肌用虫除け"
"100000051","ドラッグストアー","200000572","肌・皮膚の薬","300003327","皮膚用治療薬"
"100000051","ドラッグストアー","200000577","検査薬","300003345","尿糖・尿たんぱく検査薬"
"100000051","ドラッグストアー","200000578","育毛・養毛剤","300003346","医薬品"
"100000051","ドラッグストアー","200000578","育毛・養毛剤","300003347","医薬部外品"
"100000051","ドラッグストアー","200000578","育毛・養毛剤","300003348","すべての育毛・養毛剤"
"100000055","米・雑穀","200000621","餅","300003350","餅"
"100000055","米・雑穀","200000620","ご飯パック","300003351","ご飯パック"
"100000051","ドラッグストアー","200000579","その他の薬","300003352","うおの目・たこ・イボ改善薬"
"100000051","ドラッグストアー","200000579","その他の薬","300003353","動悸・息切れ"
"100000051","ドラッグストアー","200000579","その他の薬","300003354","婦人薬"
"100000051","ドラッグストアー","200000579","その他の薬","300003355","乗り物酔い止め"
"100000051","ドラッグストアー","200000579","その他の薬","300003356","その他の薬"
"100000011","キッチン・生活家電","200000580","オーブン・電子レンジ","300003357","オーブンレンジ"
"100000011","キッチン・生活家電","200000580","オーブン・電子レンジ","300003358","スチームオーブンレンジ"
"100000011","キッチン・生活家電","200000581","炊飯器","300003359","マイコン炊飯器"
"100000011","キッチン・生活家電","200000581","炊飯器","300003360","ガス・業務用炊飯器"
"100000011","キッチン・生活家電","200000582","冷蔵庫","300003361","冷凍庫"
"100000011","キッチン・生活家電","200000583","洗濯機・乾燥機","300003362","二槽式"
"100000011","キッチン・生活家電","200000583","洗濯機・乾燥機","300003363","洗濯機アクセサリー"
"100000011","キッチン・生活家電","200000583","洗濯機・乾燥機","300003364","布団乾燥機"
"100000011","キッチン・生活家電","200000583","洗濯機・乾燥機","300003365","靴乾燥機"
"100000011","キッチン・生活家電","200000584","掃除機","300003366","紙パックタイプクリーナー"
"100000011","キッチン・生活家電","200000584","掃除機","300003367","スティッククリーナー"
